date,temperature,humidity,rainfall
20211008,23.54,86.5,2401.7
20211009,23.12,88.71,1157.05
20211010,23.04,87.76,2744.7999999999997
20211011,22.43,88.9,7387.599999999999
20211012,21.38,90.73,6635.7
20211013,21.48,89.06,792.05
20211014,23.08,88.14,1412.55
20211015,23.4,88.02,1704.55
20211016,23.08,93.95,9887.85
20211017,22.83,91.62,1266.5500000000002
20211018,22.2,90.99,627.8
20211019,22.12,86.87,890.6
20211020,22.44,88.71,8858.55
20211021,22.48,88.6,7172.249999999999
20211022,22.46,90.67,2471.0499999999997
20211023,22.66,86.12,3310.55
20211024,22.71,84.2,2525.8
20211025,22.59,88.33,2697.35
20211026,22.79,89.53,2040.35
20211027,22.52,89.28,1894.3500000000001
20211028,22.11,87.7,642.4
20211029,21.43,89.26,445.3
20211030,21.53,91.05,2084.15
20211031,21.87,89.26,923.4499999999999
20211101,21.33,92.34,4230.35
20211102,21.02,94.77,6719.65
20211103,21.67,93.28,1335.9
20211104,21.9,93.44,8292.8
20211105,21.81,92.72,2321.4
20211106,22.38,85.74,1427.15
20211107,21.3,90.0,4299.7
20211108,21.09,92.73,1226.3999999999999
20211109,21.42,89.54,817.6
20211110,20.84,89.09,835.85
20211111,20.41,90.07,1270.2
20211112,21.56,90.92,6215.950000000001
20211113,22.0,88.47,2259.3500000000004
20211114,21.67,92.33,2303.1499999999996
20211115,22.37,93.22,5303.45
20211116,22.48,91.62,919.8
20211117,22.22,90.59,7807.35
20211118,21.58,90.02,5715.9
20211119,21.16,94.83,3292.2999999999997
20211120,21.59,94.09,591.3000000000001
20211121,22.26,83.8,178.85
20211122,21.86,89.06,2996.65
20211123,21.96,91.75,2412.65
20211124,21.73,87.64,284.7
20211125,20.65,91.31,4029.6
20211126,20.79,91.33,1627.9
20211127,20.46,93.32,649.7
20211128,21.04,93.03,1131.5
20211129,20.29,92.31,4595.35
20211130,20.77,93.13,2828.75
20211201,22.13,91.27,1040.25
20211202,22.28,91.47,638.75
20211203,22.36,88.57,850.45
20211204,22.14,90.34,1971.0000000000002
20211205,22.83,87.9,2153.5
20211206,21.88,93.64,94.9
20211207,21.83,90.95,200.75000000000003
20211208,21.09,87.81,62.050000000000004
20211209,21.71,88.43,919.8
20211210,20.44,87.63,310.25
20211211,20.74,91.12,649.7
20211212,20.74,90.78,164.25
20211213,20.51,91.15,94.9
20211214,20.3,90.51,558.45
20211215,20.25,89.12,251.85
20211216,20.08,86.77,7.3
20211217,20.1,86.11,0.0
20211218,19.3,84.1,0.0
20211219,18.08,82.58,0.0
20211220,17.53,84.98,0.0
20211221,18.72,81.97,0.0
20211222,18.06,85.09,0.0
20211223,18.29,81.27,0.0
20211224,17.94,78.93,0.0
20211225,18.61,80.3,0.0
20211226,18.39,85.75,0.0
20211227,18.44,86.56,0.0
20211228,18.5,85.08,0.0
20211229,18.64,86.04,0.0
20211230,19.59,87.69,248.20000000000002
20211231,20.81,89.97,1708.1999999999998
20220101,21.0,90.28,2828.75
20220102,20.37,88.6,485.45000000000005
20220103,19.66,84.37,14.6
20220104,20.05,86.15,0.0
20220105,20.35,84.08,0.0
20220106,19.85,86.11,0.0
20220107,20.37,86.36,3.65
20220108,20.6,86.99,3.65
20220109,20.68,85.83,0.0
20220110,20.07,83.37,0.0
20220111,20.75,82.94,0.0
20220112,21.03,84.18,0.0
20220113,21.58,81.85,0.0
20220114,21.85,80.32,0.0
20220115,22.18,78.82,29.2
20220116,21.32,86.23,1908.95
20220117,21.09,84.02,740.9499999999999
20220118,20.45,81.98,3.65
20220119,20.74,78.96,0.0
20220120,21.06,66.6,0.0
20220121,21.33,67.96,0.0
20220122,21.56,75.81,0.0
20220123,20.63,75.69,0.0
20220124,20.24,72.49,0.0
20220125,20.33,78.91,0.0
20220126,21.53,82.7,102.2
20220127,21.18,79.86,1675.35
20220128,20.83,79.42,540.2
20220129,21.42,80.26,18.25
20220130,22.68,78.47,0.0
20220131,23.09,75.53,0.0
20220201,22.84,77.08,0.0
20220202,21.83,74.41,3.65
20220203,21.14,72.12,0.0
20220204,21.93,70.74,0.0
20220205,22.17,69.93,0.0
20220206,22.39,75.39,0.0
20220207,22.45,73.49,0.0
20220208,22.42,70.88,0.0
20220209,21.54,69.12,0.0
20220210,21.26,58.21,0.0
20220211,21.69,63.38,7.3
20220212,21.72,71.99,98.55000000000001
20220213,22.25,70.09,18.25
20220214,22.44,68.84,0.0
20220215,22.9,68.35,3.65
20220216,22.79,69.12,25.55
20220217,22.96,64.54,3.65
20220218,22.79,64.14,0.0
20220219,22.88,63.39,0.0
20220220,24.09,63.45,0.0
20220221,25.2,61.72,0.0
20220222,25.15,62.94,0.0
20220223,23.07,62.26,3.65
20220224,22.45,59.92,3.65
20220225,22.73,57.32,0.0
20220226,22.11,56.93,0.0
20220227,23.78,63.49,0.0
20220228,22.97,57.76,0.0
20220301,22.9,57.1,0.0
20220302,22.57,47.5,0.0
20220303,22.47,49.75,0.0
20220304,23.62,45.66,0.0
20220305,24.36,57.27,0.0
20220306,24.59,58.84,14.6
20220307,23.34,63.98,397.85
20220308,24.52,64.64,182.5
20220309,25.28,53.53,3.65
20220310,24.72,47.65,0.0
20220311,24.7,44.64,0.0
20220312,24.73,41.39,0.0
20220313,24.39,43.98,0.0
20220314,25.53,43.76,0.0
20220315,26.46,44.29,0.0
20220316,27.2,48.92,7.3
20220317,27.13,44.94,0.0
20220318,27.38,42.53,3.65
20220319,26.85,58.78,76.64999999999999
20220320,26.05,64.15,423.4
20220321,26.14,66.75,2226.5
20220322,26.48,67.99,1576.8000000000002
20220323,26.27,68.77,3573.35
20220324,26.13,69.46,1303.05
20220325,26.11,69.02,919.8
20220326,26.58,68.82,788.4000000000001
20220327,26.96,65.36,156.95
20220328,27.17,62.18,10.95
20220329,27.46,63.52,273.75
20220330,27.62,64.01,576.7
20220331,27.89,58.74,65.7
20220401,27.48,60.0,266.45
20220402,27.3,61.14,240.9
20220403,27.36,57.55,25.55
20220404,27.34,54.97,3.65
20220405,27.22,51.92,29.2
20220406,27.41,52.73,233.6
20220407,28.34,52.55,32.85
20220408,27.4,60.09,1219.1
20220409,26.74,66.92,1314.0
20220410,26.71,64.12,182.5
20220411,27.04,62.91,361.35
20220412,27.07,62.77,1445.4
20220413,25.44,73.28,2847.0
20220414,23.22,80.54,6500.65
20220415,26.16,67.44,485.45000000000005
20220416,26.34,72.55,1503.8
20220417,25.97,75.6,3551.4500000000003
20220418,25.71,74.38,850.45
20220419,25.33,73.07,653.35
20220420,27.18,63.54,7.3
20220421,26.27,69.43,0.0
20220422,25.83,70.36,383.25
20220423,24.26,78.4,5854.599999999999
20220424,26.65,62.6,193.45000000000002
20220425,26.86,62.31,62.050000000000004
20220426,27.5,63.04,0.0
20220427,27.06,63.29,0.0
20220428,27.76,62.79,3.65
20220429,28.39,64.36,587.6500000000001
20220430,27.84,67.03,339.45000000000005
20220501,27.41,67.96,1284.8
20220502,27.22,69.63,949.0
20220503,26.36,75.38,2985.7
20220504,27.76,68.1,1419.8500000000001
20220505,25.27,77.21,762.8499999999999
20220506,25.91,66.44,262.8
20220507,26.43,73.03,2131.6
20220508,26.93,70.96,1773.9
20220509,25.73,79.82,1664.3999999999999
20220510,25.32,75.72,876.0
20220511,24.93,74.81,470.85
20220512,23.51,79.8,1675.35
20220513,24.25,77.18,1383.35
20220514,23.81,82.96,3635.4
20220515,23.06,91.21,6475.099999999999
20220516,23.83,88.38,5077.15
20220517,24.72,77.75,6376.549999999999
20220518,24.24,83.5,4252.25
20220519,23.0,85.28,1547.6000000000001
20220520,22.54,83.09,799.35
20220521,23.3,79.8,1222.75
20220522,23.81,79.66,149.64999999999998
20220523,25.03,80.64,324.85
20220524,25.64,77.99,281.05
20220525,25.6,78.26,1606.0000000000002
20220526,23.73,83.98,1000.1
20220527,23.44,82.75,730.0
20220528,23.37,85.73,419.74999999999994
20220529,24.0,77.51,1237.3500000000001
20220530,24.56,77.12,1168.0
20220531,24.22,80.46,1755.6499999999999
20220601,23.74,82.53,974.55
20220602,23.6,81.84,164.25
20220603,24.21,77.24,368.65
20220604,24.7,77.85,485.45000000000005
20220605,24.6,80.06,1682.65
20220606,24.77,77.8,1627.9
20220607,24.16,81.93,313.9
20220608,24.08,79.43,116.8
20220609,24.55,76.55,500.05
20220610,23.38,81.83,1215.45
20220611,23.57,75.62,850.45
20220612,22.84,76.91,1164.35
20220613,23.57,79.62,1576.8000000000002
20220614,23.52,81.99,2295.85
20220615,23.1,83.08,1752.0
20220616,23.32,84.76,2398.05
20220617,21.48,85.46,4004.05
20220618,22.32,85.61,2131.6
20220619,22.97,85.36,2620.7
20220620,22.98,80.68,751.9
20220621,23.4,81.49,770.15
20220622,23.03,82.19,233.6
20220623,23.33,78.3,219.0
20220624,22.72,81.71,660.65
20220625,22.77,80.86,810.3000000000001
20220626,23.38,80.42,233.6
20220627,23.89,79.25,368.65
20220628,23.04,82.19,835.85
20220629,23.62,81.33,350.4
20220630,22.8,84.65,5438.5
20220701,23.23,82.35,927.1
20220702,22.65,84.74,693.5
20220703,22.75,83.51,981.85
20220704,22.94,80.63,1197.1999999999998
20220705,22.01,83.21,2200.9500000000003
20220706,22.2,83.7,1693.6
20220707,21.86,83.2,3321.5
20220708,22.48,81.15,1806.75
20220709,21.81,85.91,2277.6
20220710,22.6,82.58,2336.0
20220711,22.57,82.44,1310.35
20220712,21.91,83.46,2314.1
20220713,21.88,83.77,2463.75
20220714,22.38,81.74,2434.55
20220715,22.9,81.89,2043.9999999999998
20220716,23.28,82.79,2679.1
20220717,23.33,80.43,1054.8500000000001
20220718,22.06,82.23,1722.8
20220719,22.85,82.67,813.95
20220720,23.65,84.24,3314.2
20220721,23.53,84.2,4292.4
20220722,22.43,87.16,2131.6
20220723,22.37,83.5,186.15
20220724,22.45,83.57,587.6500000000001
20220725,23.54,79.54,237.25
20220726,23.2,81.18,1675.35
20220727,22.97,85.35,3197.4
20220728,24.02,82.66,1467.3
20220729,24.03,79.82,5964.1
20220730,24.36,80.86,6730.6
20220731,22.45,87.04,2091.4500000000003
20220801,22.93,87.15,8734.45
20220802,22.43,87.81,6387.5
20220803,22.06,89.33,3233.8999999999996
20220804,22.01,92.57,9555.7
20220805,22.28,86.01,1405.25
20220806,21.93,85.97,2007.5
20220807,22.18,87.61,2708.3
20220808,21.97,88.73,2226.5
20220809,22.14,85.68,1649.8
20220810,21.67,85.37,850.45
20220811,22.14,85.39,1343.2
20220812,22.08,85.45,372.3
20220813,21.71,85.76,18.25
20220814,22.39,82.1,10.95
20220815,23.31,82.38,0.0
20220816,23.98,80.44,0.0
20220817,23.94,82.69,3.65
20220818,23.15,85.58,14063.45
20220819,22.96,86.42,2525.8
20220820,22.49,85.32,25.55
20220821,22.54,86.74,1514.7500000000002
20220822,22.76,86.41,2485.6499999999996
20220823,22.2,87.63,952.65
20220824,22.38,86.68,1584.1
20220825,22.29,87.49,4204.8
20220826,22.19,90.19,10409.8
20220827,21.21,91.03,2901.75
20220828,22.27,87.89,3832.5
20220829,22.15,93.15,4230.35
20220830,22.67,90.63,6383.849999999999
20220831,22.28,89.87,6318.15
20220901,22.36,86.6,2219.2
20220902,22.91,88.3,675.25
20220903,23.72,85.4,328.5
20220904,23.7,88.24,4788.799999999999
20220905,23.7,88.41,8172.35
20220906,22.34,89.09,3785.0499999999997
20220907,21.87,91.79,3642.7000000000003
20220908,22.03,89.18,788.4000000000001
20220909,22.31,89.14,1492.85
20220910,22.2,88.87,1835.95
20220911,21.95,89.55,1489.2
20220912,22.07,87.9,383.25
20220913,22.3,87.99,551.15
20220914,22.58,88.53,2011.1499999999999
20220915,22.2,87.04,58.4
20220916,22.67,86.82,10.95
20220917,22.36,87.78,167.9
20220918,22.81,86.35,594.9499999999999
20220919,22.3,88.44,83.95
20220920,21.94,85.59,7.3
20220921,22.37,85.82,7.3
20220922,22.17,84.97,0.0
20220923,22.08,85.08,7.3
20220924,22.59,84.59,131.4
20220925,23.36,81.44,1569.5
20220926,23.67,84.9,945.3499999999999
20220927,21.96,86.04,7.3
20220928,22.89,83.28,76.64999999999999
20220929,22.15,86.21,25.55
20220930,21.75,88.13,770.15
20221001,21.13,86.13,558.45
20221002,22.09,84.99,3109.7999999999997
20221003,22.39,86.62,664.3000000000001
20221004,22.48,88.37,394.20000000000005
20221005,21.95,88.98,1335.9
20221006,21.61,84.76,51.1
20221007,21.91,83.23,18.25
20221008,21.61,77.73,25.55
20221009,22.28,88.86,4387.3
20221010,22.61,89.28,7197.799999999999
20221011,22.96,86.04,1273.8500000000001
20221012,23.32,85.69,525.6
20221013,23.09,89.01,2755.75
20221014,22.89,87.35,2821.4500000000003
20221015,22.09,90.04,3712.05
20221016,22.72,88.51,5015.1
20221017,23.07,89.84,1810.4
20221018,21.88,92.65,2197.2999999999997
20221019,22.16,86.29,3759.5000000000005
20221020,22.65,89.17,4675.650000000001
20221021,22.43,88.54,2613.4
20221022,22.78,84.62,507.34999999999997
20221023,23.26,85.1,193.45000000000002
20221024,22.23,84.15,124.10000000000001
20221025,22.22,78.99,3.65
20221026,21.38,69.4,0.0
20221027,21.37,71.9,0.0
20221028,21.58,80.31,215.35
20221029,22.53,85.63,857.75
20221030,22.53,85.13,693.5
20221031,22.38,84.58,116.8
20221101,21.25,90.71,1069.45
20221102,21.24,88.86,2306.8
20221103,21.21,86.09,3587.95
20221104,21.46,88.14,2427.25
20221105,20.98,85.56,755.55
20221106,21.27,89.48,1616.9499999999998
20221107,21.69,84.53,94.9
20221108,22.41,85.58,7.3
20221109,22.43,83.78,43.8
20221110,22.57,80.64,970.9000000000001
20221111,21.06,90.26,9022.8
20221112,20.42,93.99,8562.9
20221113,20.96,93.07,1233.7
20221114,20.64,89.7,1047.55
20221115,21.26,89.47,149.64999999999998
20221116,22.02,87.45,32.85
20221117,21.74,79.27,3.65
20221118,19.75,68.96,0.0
20221119,19.27,75.22,0.0
20221120,20.11,71.14,0.0
20221121,20.34,72.66,0.0
20221122,20.78,82.3,98.55000000000001
20221123,21.63,87.7,952.65
20221124,22.2,88.71,492.75000000000006
20221125,22.07,86.61,94.9
20221126,21.56,87.63,237.25
20221127,22.18,88.6,2069.55
20221128,22.48,87.29,740.9499999999999
20221129,22.02,89.99,1339.55
20221130,20.77,82.46,69.35
20221201,21.0,85.58,178.85
20221202,22.36,85.15,105.85
20221203,22.06,84.16,251.85
20221204,21.79,87.62,1463.6499999999999
20221205,20.29,87.82,394.20000000000005
20221206,21.73,81.93,0.0
20221207,20.53,77.49,0.0
20221208,19.33,72.9,189.8
20221209,17.76,87.15,2631.65
20221210,19.77,90.1,4515.049999999999
20221211,20.89,93.23,2576.8999999999996
20221212,21.71,91.38,4135.45
20221213,21.56,91.02,9347.65
20221214,21.02,89.73,1518.4
20221215,20.64,81.83,43.8
20221216,19.92,71.74,0.0
20221217,20.15,81.74,0.0
20221218,20.98,86.28,0.0
20221219,20.22,76.95,0.0
20221220,20.54,82.96,0.0
20221221,20.86,71.52,0.0
20221222,19.98,65.6,0.0
20221223,20.81,73.68,0.0
20221224,21.85,79.31,0.0
20221225,21.63,85.4,3387.2
20221226,21.44,88.04,1846.8999999999999
20221227,21.33,86.93,507.34999999999997
20221228,21.99,84.09,91.25
20221229,21.35,81.39,0.0
20221230,20.35,76.52,0.0
20221231,20.23,71.26,0.0
20230101,19.92,69.61,0.0
20230102,19.19,75.03,0.0
20230103,19.79,77.54,0.0
20230104,20.07,76.54,0.0
20230105,19.82,75.13,0.0
20230106,19.9,77.99,0.0
20230107,20.31,75.62,0.0
20230108,20.93,77.0,3.65
20230109,20.45,72.49,0.0
20230110,18.85,64.09,0.0
20230111,19.36,63.41,0.0
20230112,19.59,60.35,0.0
20230113,19.78,61.77,0.0
20230114,19.8,63.15,0.0
20230115,19.68,62.2,0.0
20230116,20.02,61.43,0.0
20230117,19.81,65.22,0.0
20230118,19.69,68.22,0.0
20230119,19.76,64.62,0.0
20230120,19.26,72.01,0.0
20230121,20.78,69.49,0.0
20230122,20.27,65.66,0.0
20230123,21.46,73.4,324.85
20230124,21.45,82.81,1314.0
20230125,21.5,71.21,58.4
20230126,20.66,65.79,0.0
20230127,20.39,62.75,0.0
20230128,20.25,57.03,0.0
20230129,20.66,63.08,0.0
20230130,22.42,73.11,14.6
20230131,23.23,64.31,10.95
20230201,23.14,55.01,0.0
20230202,22.34,59.62,32.85
20230203,22.95,66.9,284.7
20230204,23.04,68.88,1189.8999999999999
20230205,23.29,56.67,0.0
20230206,22.67,58.18,0.0
20230207,22.67,56.66,0.0
20230208,22.73,57.26,0.0
20230209,22.49,59.69,0.0
20230210,22.52,56.35,0.0
20230211,22.26,54.4,0.0
20230212,22.59,49.16,0.0
20230213,22.37,48.15,0.0
20230214,22.22,51.26,0.0
20230215,22.5,48.8,0.0
20230216,22.38,49.83,0.0
20230217,22.08,53.39,0.0
20230218,22.12,55.8,0.0
20230219,22.65,54.54,0.0
20230220,23.68,50.04,0.0
20230221,23.72,45.28,0.0
20230222,23.5,44.34,0.0
20230223,22.32,45.62,0.0
20230224,23.41,49.46,0.0
20230225,23.74,39.08,0.0
20230226,23.24,40.04,0.0
20230227,22.43,46.29,0.0
20230228,23.16,47.72,0.0
20230301,24.92,57.5,7.3
20230302,24.14,45.38,3.65
20230303,23.18,36.61,0.0
20230304,23.98,41.2,0.0
20230305,24.63,43.93,83.95
20230306,24.06,32.98,7.3
20230307,24.08,34.23,0.0
20230308,23.96,44.61,0.0
20230309,24.39,47.85,0.0
20230310,24.57,44.87,0.0
20230311,25.27,45.6,0.0
20230312,25.11,49.75,0.0
20230313,25.43,52.7,0.0
20230314,25.98,42.31,0.0
20230315,27.08,41.51,3.65
20230316,26.69,55.0,73.0
20230317,26.65,58.73,1456.3500000000001
20230318,25.83,66.6,722.7
20230319,25.91,62.51,284.7
20230320,25.8,56.5,211.7
20230321,25.74,48.7,0.0
20230322,25.69,46.32,0.0
20230323,26.83,53.68,178.85
20230324,26.93,57.38,835.85
20230325,25.01,72.6,2098.75
20230326,25.95,65.83,481.8
20230327,25.62,66.64,105.85
20230328,27.61,57.55,317.55
20230329,25.97,72.73,2872.55
20230330,26.45,66.94,938.05
20230331,27.35,60.25,131.4
20230401,26.67,61.11,649.7
20230402,26.2,65.53,467.2
20230403,24.89,69.94,1255.6
20230404,25.06,73.68,1215.45
20230405,26.79,62.52,58.4
20230406,26.77,61.31,7.3
20230407,26.72,55.46,0.0
20230408,26.73,51.9,0.0
20230409,26.85,48.35,0.0
20230410,27.47,50.16,18.25
20230411,27.21,48.63,25.55
20230412,26.96,42.69,0.0
20230413,27.93,30.68,0.0
20230414,27.56,35.77,0.0
20230415,28.11,38.79,0.0
20230416,27.52,39.94,0.0
20230417,27.61,37.87,0.0
20230418,28.31,40.49,0.0
20230419,28.81,41.62,0.0
20230420,29.22,52.02,0.0
20230421,29.41,52.92,164.25
20230422,29.18,55.73,1135.1499999999999
20230423,28.25,62.38,777.4499999999999
20230424,25.5,70.97,1686.3
20230425,25.57,71.56,1631.55
20230426,24.86,76.3,956.3000000000001
20230427,26.31,67.73,474.5
20230428,26.27,64.75,744.6
20230429,26.11,71.06,4485.849999999999
20230430,25.7,74.69,1500.15
20230501,23.69,85.03,9168.800000000001
20230502,25.11,79.1,3978.5
20230503,23.75,83.01,1204.5
20230504,24.54,76.14,1076.75
20230505,23.48,78.55,1974.65
20230506,23.73,82.01,2653.5499999999997
20230507,23.33,82.95,1306.7
20230508,23.91,83.09,1616.9499999999998
20230509,25.93,73.45,821.25
20230510,26.08,73.22,445.3
20230511,25.59,77.36,1153.4
20230512,26.26,72.27,416.09999999999997
20230513,26.34,69.19,0.0
20230514,26.13,71.28,0.0
20230515,27.21,70.6,0.0
20230516,28.26,65.59,142.35
20230517,25.83,71.74,788.4000000000001
20230518,27.73,66.4,171.54999999999998
20230519,26.44,73.62,784.75
20230520,27.17,70.21,646.05
20230521,26.58,74.32,2726.5499999999997
20230522,26.15,75.75,1080.4
20230523,27.06,68.59,270.1
20230524,25.65,78.06,2197.2999999999997
20230525,25.81,76.25,799.35
20230526,25.84,74.29,1514.7500000000002
20230527,26.53,71.74,1036.6
20230528,26.31,72.05,397.85
20230529,26.44,72.95,854.0999999999999
20230530,26.25,73.45,423.4
20230531,26.0,71.68,594.9499999999999
20230601,26.05,74.41,372.3
20230602,25.98,73.79,1189.8999999999999
20230603,26.78,71.13,405.15000000000003
20230604,25.71,74.42,573.0500000000001
20230605,25.24,77.03,240.9
20230606,26.05,71.4,467.2
20230607,25.66,75.15,419.74999999999994
20230608,25.03,77.84,1208.15
20230609,25.53,74.89,452.6
20230610,24.8,74.55,292.0
20230611,25.17,75.59,251.85
20230612,25.27,77.68,1821.3500000000001
20230613,25.34,76.7,897.9
20230614,24.7,78.33,452.6
20230615,26.26,71.87,80.3
20230616,26.59,69.6,54.75
20230617,24.57,81.46,1105.9499999999998
20230618,24.74,77.49,405.15000000000003
20230619,24.63,71.44,43.8
20230620,25.31,72.98,1627.9
20230621,25.62,75.35,5000.5
20230622,24.58,76.05,3609.8500000000004
20230623,23.28,73.65,2106.0499999999997
20230624,23.43,78.93,149.64999999999998
20230625,23.44,80.89,883.3
20230626,23.31,72.11,32.85
20230627,23.83,75.51,671.6
20230628,24.27,71.11,142.35
20230629,24.4,74.59,350.4
20230630,23.62,72.78,211.7
20230701,24.68,72.8,562.1
20230702,23.41,74.98,354.05
20230703,23.84,80.14,1569.5
20230704,23.25,81.87,2573.25
20230705,22.54,84.06,3288.65
20230706,22.79,81.94,2682.75
20230707,22.71,83.59,2248.4
20230708,23.48,78.54,1219.1
20230709,23.95,79.36,974.55
20230710,24.46,79.35,799.35
20230711,24.23,75.29,890.6
20230712,23.37,73.17,569.4
20230713,23.08,74.65,1000.1
20230714,23.72,75.71,76.64999999999999
20230715,24.17,75.23,47.45
20230716,24.73,76.28,83.95
20230717,24.28,78.0,167.9
20230718,24.04,79.14,719.05
20230719,23.71,78.94,879.6500000000001
20230720,24.1,76.45,317.55
20230721,23.72,77.18,657.0
20230722,23.25,77.02,1416.2
20230723,23.09,81.04,3905.4999999999995
20230724,22.2,83.38,3500.35
20230725,21.73,85.01,2398.05
20230726,22.77,80.76,1536.65
20230727,22.62,80.5,332.15000000000003
20230728,23.45,77.26,182.5
20230729,24.17,75.6,25.55
20230730,24.51,74.9,10.95
20230731,24.66,75.22,51.1
20230801,24.5,75.16,29.2
20230802,23.79,77.11,98.55000000000001
20230803,24.42,75.62,127.74999999999999
20230804,24.55,75.43,87.6
20230805,24.9,73.64,65.7
20230806,25.22,73.85,208.04999999999998
20230807,25.29,73.32,51.1
20230808,24.58,75.19,292.0
20230809,24.62,75.49,1368.75
20230810,24.08,81.85,3412.75
20230811,24.93,78.73,1689.95
20230812,23.94,81.09,678.9000000000001
20230813,24.79,74.63,83.95
20230814,25.22,70.51,3.65
20230815,24.76,71.32,0.0
20230816,25.5,69.92,3.65
20230817,25.28,72.0,14.6
20230818,24.07,74.22,29.2
20230819,24.57,74.19,164.25
20230820,25.43,72.76,146.0
20230821,26.14,68.81,43.8
20230822,25.8,74.6,1142.45
20230823,25.71,72.08,671.6
20230824,25.48,71.11,160.6
20230825,24.75,70.45,0.0
20230826,25.71,70.39,237.25
20230827,25.41,72.95,773.8000000000001
20230828,25.52,70.85,73.0
20230829,24.95,75.22,1624.25
20230830,24.57,78.01,2328.7
20230831,24.98,76.58,2463.75
20230901,24.16,82.77,8223.45
20230902,23.61,82.81,2263.0
20230903,22.74,82.13,740.9499999999999
20230904,22.81,79.76,124.10000000000001
20230905,22.98,79.7,2153.5
20230906,22.18,82.2,2065.9
20230907,22.22,80.82,2080.5
20230908,23.09,78.36,459.9
20230909,23.66,79.37,974.55
20230910,22.9,81.4,1095.0
20230911,22.72,78.39,1065.8
20230912,23.38,78.36,503.7
20230913,24.36,75.09,200.75000000000003
20230914,23.43,78.75,751.9
20230915,22.35,80.91,930.7499999999999
20230916,23.63,80.56,850.45
20230917,24.04,80.57,4445.7
20230918,24.07,80.49,3073.3
20230919,24.22,81.11,3066.0
20230920,23.47,81.21,543.85
20230921,22.75,83.86,1496.4999999999998
20230922,23.86,83.53,1762.95
20230923,24.1,82.43,1474.6
20230924,23.07,84.31,310.25
20230925,23.78,79.11,270.1
20230926,24.24,77.9,740.9499999999999
20230927,23.7,75.53,317.55
20230928,22.82,81.9,1175.3000000000002
20230929,22.49,84.01,781.1
20230930,23.07,80.4,1361.45
20231001,23.73,83.32,1547.6000000000001
20231002,23.96,80.96,667.95
20231003,24.14,75.03,25.55
20231004,24.52,73.19,0.0
20231005,24.46,69.38,3.65
20231006,24.08,64.09,32.85
20231007,24.41,70.7,803.0000000000001
20231008,24.65,77.81,2244.75
20231009,24.52,81.04,4080.7
20231010,24.14,81.73,4533.3
20231011,22.21,88.86,3679.2
20231012,23.51,84.51,854.0999999999999
20231013,24.36,71.31,87.6
20231014,23.57,76.89,3270.4
20231015,22.78,89.32,5077.15
20231016,23.34,84.66,4109.9
20231017,21.93,85.13,3106.15
20231018,23.57,78.83,660.65
20231019,23.74,76.05,390.55
20231020,23.85,76.83,270.1
20231021,24.09,76.26,51.1
20231022,24.39,75.01,32.85
20231023,23.93,77.53,0.0
20231024,24.24,73.78,40.15
20231025,24.38,76.81,3777.75
20231026,24.12,77.55,536.55
20231027,23.98,76.65,18.25
20231028,23.89,78.87,58.4
20231029,22.55,86.12,1573.1499999999999
20231030,21.65,89.25,2179.0499999999997
20231031,22.48,82.37,1795.8
20231101,23.4,81.47,4259.55
20231102,23.66,83.53,2022.1
20231103,23.37,85.11,2175.4
20231104,23.15,86.98,7759.900000000001
20231105,21.65,92.88,2649.9
20231106,22.9,84.51,3573.35
20231107,22.32,91.96,6223.25
20231108,22.7,88.26,6321.8
20231109,21.5,90.4,4971.299999999999
20231110,21.62,87.25,365.0
20231111,21.92,83.57,18.25
20231112,21.11,80.29,3.65
20231113,21.56,82.65,87.6
20231114,20.81,82.6,558.45
20231115,21.97,78.77,29.2
20231116,22.97,82.63,14.6
20231117,23.49,82.2,43.8
20231118,23.41,82.61,102.2
20231119,22.73,81.02,62.050000000000004
20231120,23.23,78.56,0.0
20231121,23.48,84.45,1507.45
20231122,22.44,93.4,10475.5
20231123,21.92,90.19,2602.45
20231124,22.26,89.18,886.95
20231125,22.78,87.4,1244.65
20231126,22.08,88.19,1124.2
20231127,22.54,84.83,613.1999999999999
20231128,22.48,87.34,591.3000000000001
20231129,22.1,88.19,795.7
20231130,21.81,86.82,332.15000000000003
20231201,22.94,82.78,73.0
20231202,23.39,78.49,153.29999999999998
20231203,23.65,84.51,711.75
20231204,23.59,82.32,91.25
20231205,23.59,81.32,0.0
20231206,23.34,80.97,0.0
20231207,23.5,82.23,843.15
20231208,22.34,94.9,6836.45
20231209,22.04,90.67,5642.900000000001
20231210,22.34,84.81,843.15
20231211,21.92,84.08,562.1
20231212,21.67,86.09,116.8
20231213,21.5,83.27,3.65
20231214,20.63,78.61,3.65
20231215,21.57,83.59,29.2
20231216,22.91,84.99,865.0500000000001
20231217,21.54,89.61,2514.85
20231218,20.52,90.3,854.0999999999999
20231219,20.25,83.3,189.8
20231220,21.28,80.18,120.45
20231221,21.51,86.11,193.45000000000002
20231222,22.6,82.2,7.3
20231223,20.96,76.84,0.0
20231224,20.02,80.22,3.65
20231225,22.05,83.13,124.10000000000001
20231226,20.72,74.26,7.3
20231227,20.59,74.76,0.0
20231228,21.47,81.01,21.9
20231229,21.93,81.34,164.25
20231230,20.91,81.36,262.8
20231231,20.7,73.71,0.0
20240101,21.71,75.44,0.0
20240102,21.74,78.09,149.64999999999998
20240103,21.63,79.92,365.0
20240104,21.42,88.12,3106.15
20240105,21.8,86.53,2675.45
